Date/Time (LST),Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Meter Reading (KWHr)
18-11-2023 16:00,11,18,16:00,2.5,-5.8,54,22,9,24.1,99.61,,,Mostly Cloudy,8.164
18-11-2023 17:00,11,18,17:00,2.3,-5.5,57,19,4,24.1,99.59,,,NA,8.187
18-11-2023 18:00,11,18,18:00,1.8,-4.8,62,17,8,24.1,99.56,,,NA,8.08
18-11-2023 19:00,11,18,19:00,2.1,-3.9,64,19,10,24.1,99.5,,,Cloudy,8.213
18-11-2023 20:00,11,18,20:00,2.1,-3.5,66,19,10,24.1,99.42,,,NA,8.087
18-11-2023 21:00,11,18,21:00,2,-3,70,21,13,24.1,99.39,,,Snow Showers,8.026
18-11-2023 22:00,11,18,22:00,0.6,-2.7,78,20,8,24.1,99.28,,,Mostly Cloudy,8.132
18-11-2023 23:00,11,18,23:00,2,-2.2,74,23,17,24.1,99.22,,,NA,8.185
19-11-2023 00:00,11,19,00:00,2,-2.2,74,22,14,24.1,99.19,,,NA,8.118
19-11-2023 01:00,11,19,01:00,1.4,-2.1,77,22,10,24.1,99.16,,,Mostly Cloudy,8.048
19-11-2023 02:00,11,19,02:00,1.1,-2,80,23,12,24.1,99.17,,,NA,8.034
19-11-2023 03:00,11,19,03:00,1.3,-1.5,82,25,15,24.1,99.19,,,NA,8.042
19-11-2023 04:00,11,19,04:00,1,-1.6,82,27,17,24.1,99.22,,,Mainly Clear,8.05
19-11-2023 05:00,11,19,05:00,0.2,-2.6,82,23,9,24.1,99.3,,,NA,7.963
19-11-2023 06:00,11,19,06:00,-0.3,-2.4,85,26,17,24.1,99.33,,-5,NA,7.927
19-11-2023 07:00,11,19,07:00,-0.9,-3.2,84,25,15,24.1,99.41,,-6,Mainly Clear,8.286
19-11-2023 08:00,11,19,08:00,-0.1,-3,81,25,15,24.1,99.49,,-5,NA,7.898
19-11-2023 09:00,11,19,09:00,1,-3.1,74,27,17,24.1,99.57,,,NA,7.575
19-11-2023 10:00,11,19,10:00,1.9,-2.8,71,29,22,24.1,99.57,,,Mostly Cloudy,7.411
19-11-2023 11:00,11,19,11:00,3.5,-2.5,65,28,21,24.1,99.66,,,NA,7.618
19-11-2023 12:00,11,19,12:00,1,-1.6,83,28,24,24.1,99.68,,,NA,7.634
19-11-2023 13:00,11,19,13:00,2.7,-4.5,59,28,23,24.1,99.7,,,Mainly Clear,7.513
19-11-2023 14:00,11,19,14:00,1.3,-2.9,74,31,19,24.1,99.77,,,NA,7.572
19-11-2023 15:00,11,19,15:00,2.1,-5.5,57,31,30,24.1,99.85,,,NA,7.486
19-11-2023 16:00,11,19,16:00,1.4,-6.3,57,30,26,24.1,99.98,,,Cloudy,7.424
19-11-2023 17:00,11,19,17:00,0.3,-6.5,60,32,21,24.1,100.16,,,NA,7.49
19-11-2023 18:00,11,19,18:00,-0.5,-8.4,56,30,19,24.1,100.31,,-6,NA,7.414
19-11-2023 19:00,11,19,19:00,-0.7,-7.7,59,32,19,24.1,100.42,,-6,Mostly Cloudy,7.443
19-11-2023 20:00,11,19,20:00,-1.4,-6.2,70,32,20,12.9,100.53,,-7,Snow Showers,7.375
19-11-2023 21:00,11,19,21:00,-2.5,-6.7,73,33,21,24.1,100.63,,-9,NA,7.664
19-11-2023 22:00,11,19,22:00,-3.3,-10,60,33,26,24.1,100.75,,-10,Snow Showers,7.597
19-11-2023 23:00,11,19,23:00,-4.9,-12.3,56,31,16,24.1,100.82,,-11,NA,7.838
20-11-2023 00:00,11,20,00:00,-6.3,-12.8,61,29,11,24.1,100.9,,-11,NA,7.771
20-11-2023 01:00,11,20,01:00,-6.1,-11.2,68,30,14,24.1,100.96,,-12,Mainly Clear,7.464
20-11-2023 02:00,11,20,02:00,-6,-10.7,70,29,13,24.1,101.03,,-11,NA,7.65
20-11-2023 03:00,11,20,03:00,-6.2,-9.8,76,28,13,24.1,101.12,,-12,NA,7.344
20-11-2023 04:00,11,20,04:00,-4.9,-9.3,72,30,11,24.1,101.19,,-9,Cloudy,7.56
20-11-2023 05:00,11,20,05:00,-5.3,-9.2,74,27,11,24.1,101.3,,-10,NA,7.409
20-11-2023 06:00,11,20,06:00,-6.7,-9.3,82,28,11,24.1,101.38,,-12,NA,10.867
20-11-2023 07:00,11,20,07:00,-7.9,-10,85,28,8,24.1,101.51,,-12,Mainly Clear,12.836
20-11-2023 08:00,11,20,08:00,-6.1,-8.6,82,29,8,24.1,101.6,,-10,NA,11.648
20-11-2023 09:00,11,20,09:00,-3.7,-9.6,63,29,12,24.1,101.71,,-8,NA,13.679
20-11-2023 10:00,11,20,10:00,-2.6,-10.5,55,33,11,24.1,101.76,,-7,Mainly Clear,12.717
20-11-2023 11:00,11,20,11:00,-2.3,-10.6,53,28,13,24.1,101.78,,-7,NA,13.388
20-11-2023 12:00,11,20,12:00,-1.8,-10,54,26,11,24.1,101.79,,-6,NA,15.098
20-11-2023 13:00,11,20,13:00,-1.3,-9.9,52,30,10,24.1,101.81,,-5,Mainly Clear,14.658
20-11-2023 14:00,11,20,14:00,-1.1,-10,51,27,5,24.1,101.8,,-3,NA,15.151
20-11-2023 15:00,11,20,15:00,-1.1,-10.6,49,27,9,24.1,101.83,,-4,NA,13.266
20-11-2023 16:00,11,20,16:00,-1.9,-10.5,52,29,10,24.1,101.87,,-6,Mainly Clear,13.774
20-11-2023 17:00,11,20,17:00,-2.6,-10.7,54,26,6,24.1,101.94,,-5,NA,14.117
20-11-2023 18:00,11,20,18:00,-4.7,-11.3,60,29,7,24.1,101.97,,-8,NA,11.708
20-11-2023 19:00,11,20,19:00,-4.8,-10.7,64,26,8,24.1,102.01,,-8,Clear,10.851
20-11-2023 20:00,11,20,20:00,-6,-10.9,68,24,4,24.1,102.06,,-8,NA,10.223
20-11-2023 21:00,11,20,21:00,-6,-11.3,66,33,4,24.1,102.05,,-8,NA,9.852
20-11-2023 22:00,11,20,22:00,-6.3,-11.1,69,26,3,24.1,102.05,,-8,Mainly Clear,9.642
20-11-2023 23:00,11,20,23:00,-6.8,-11.2,71,36,1,24.1,102.01,,-7,NA,9.817
21-11-2023 00:00,11,21,00:00,-7.3,-11.4,73,6,10,24.1,102,,-12,NA,9.834
21-11-2023 01:00,11,21,01:00,-7.4,-11.3,74,6,9,24.1,102.02,,-12,Mainly Clear,9.637
21-11-2023 02:00,11,21,02:00,-7.7,-11.1,76,6,8,24.1,102.05,,-12,NA,9.686
21-11-2023 03:00,11,21,03:00,-8.1,-11.1,79,6,8,24.1,101.99,,-12,NA,9.607
21-11-2023 04:00,11,21,04:00,-9.4,-11.8,83,5,11,24.1,101.95,,-15,Mainly Clear,9.987
21-11-2023 05:00,11,21,05:00,-8.8,-10.8,85,6,10,24.1,101.88,,-14,NA,9.551
21-11-2023 06:00,11,21,06:00,-8.4,-10.5,85,7,16,24.1,101.8,,-15,NA,9.732
21-11-2023 07:00,11,21,07:00,-7.8,-10.2,83,7,19,24.1,101.77,,-15,Mainly Clear,10.047
21-11-2023 08:00,11,21,08:00,-6.7,-9.2,83,7,18,24.1,101.75,,-13,NA,15.711
21-11-2023 09:00,11,21,09:00,-5.4,-8,82,8,20,24.1,101.69,,-12,NA,14.613
21-11-2023 10:00,11,21,10:00,-3.5,-6.2,82,9,17,24.1,101.59,,-9,Mostly Cloudy,13.511
21-11-2023 11:00,11,21,11:00,-2.5,-6.5,74,9,24,24.1,101.51,,-9,NA,13.139
21-11-2023 12:00,11,21,12:00,-1.9,-6.3,72,8,21,24.1,101.36,,-8,NA,15.328
21-11-2023 13:00,11,21,13:00,-1.3,-6.4,68,8,23,24.1,101.24,,-7,Cloudy,13.118
21-11-2023 14:00,11,21,14:00,-1.3,-7.2,64,8,25,24.1,101.04,,-8,NA,15.174
21-11-2023 15:00,11,21,15:00,-1.2,-7.3,63,8,23,24.1,101,,-7,NA,13.414
21-11-2023 16:00,11,21,16:00,-0.9,-7.3,62,8,28,24.1,100.89,,-7,Cloudy,11.977
21-11-2023 17:00,11,21,17:00,-0.7,-7.1,62,9,23,16.1,100.81,,-7,Ice Pellets,12.048
21-11-2023 18:00,11,21,18:00,-1,-5.4,72,8,23,12.9,100.66,,-7,Freezing Rain,12.126
21-11-2023 19:00,11,21,19:00,-1.1,-4.2,80,9,15,12.9,100.65,,-6,Freezing Rain,11.443
21-11-2023 20:00,11,21,20:00,-1,-2.8,88,8,23,12.9,100.46,,-7,Freezing Rain,10.742
21-11-2023 21:00,11,21,21:00,-1.4,-2.3,94,8,19,4.8,100.34,,-7,Snow,10.469
21-11-2023 22:00,11,21,22:00,-1.3,-1.8,96,11,13,4.8,100.29,,-6,Snow,8.327
21-11-2023 23:00,11,21,23:00,-1.2,-1.5,98,9,19,4.8,100.13,,-7,Snow,8.239
22-11-2023 00:00,11,22,00:00,-0.8,-1.1,98,10,13,6.4,100.04,,-5,Freezing Drizzle,8.128
22-11-2023 01:00,11,22,01:00,-0.3,-0.5,99,10,17,8.1,99.95,,-5,Freezing Rain,8.124
22-11-2023 02:00,11,22,02:00,0,-0.2,99,10,12,8.1,99.84,,-4,"Rain,Fog",8.377
22-11-2023 03:00,11,22,03:00,0.2,0,99,10,13,8.1,99.74,,,"Rain,Fog",7.691
22-11-2023 04:00,11,22,04:00,0.3,0.2,99,11,14,6.4,99.64,,,"Rain,Fog",8.291
22-11-2023 05:00,11,22,05:00,0.4,0.3,99,9,11,4.8,99.64,,,"Drizzle,Fog",8.319
22-11-2023 06:00,11,22,06:00,0.3,0.1,99,5,11,3.2,99.65,,,"Drizzle,Fog",11.678
22-11-2023 07:00,11,22,07:00,0.3,0.2,99,5,11,4.8,99.6,,,"Rain,Fog",15.418
22-11-2023 08:00,11,22,08:00,0.2,0,99,5,12,3.2,99.59,,,"Rain,Fog",16.164
22-11-2023 09:00,11,22,09:00,0.6,0.4,99,8,8,2.4,99.53,,,"Rain,Fog",14.489
22-11-2023 10:00,11,22,10:00,0.7,0.6,99,8,8,1.6,99.45,,,Fog,14.378
22-11-2023 11:00,11,22,11:00,1,0.9,99,5,9,0.6,99.41,,,Fog,15.089
22-11-2023 12:00,11,22,12:00,1,0.8,99,2,7,0.6,99.38,,,"Drizzle,Fog",15.378
22-11-2023 13:00,11,22,13:00,1.3,1.2,99,1,9,4,99.33,,,"Drizzle,Fog",14.774
22-11-2023 14:00,11,22,14:00,1.5,1.4,99,35,8,6.4,99.29,,,"Drizzle,Fog",14.632
22-11-2023 15:00,11,22,15:00,1.5,1.4,99,33,8,1.6,99.29,,,Fog,14.073
22-11-2023 16:00,11,22,16:00,1.6,1.5,99,33,5,1.6,99.29,,,Fog,13.035
22-11-2023 17:00,11,22,17:00,1.5,1.4,99,32,7,12.9,99.29,,,NA,11.964
22-11-2023 18:00,11,22,18:00,1.6,1.4,99,29,8,0.6,99.32,,,Fog,11.037
22-11-2023 19:00,11,22,19:00,1.8,1.6,99,30,13,0.6,99.36,,,Fog,11.811
22-11-2023 20:00,11,22,20:00,1.7,1.6,99,30,20,0.6,99.4,,,Fog,12.652
22-11-2023 21:00,11,22,21:00,1.5,1.4,99,30,20,16.1,99.42,,,NA,8.951
22-11-2023 22:00,11,22,22:00,1.4,1.2,99,30,18,24.1,99.41,,,Cloudy,8.688
22-11-2023 23:00,11,22,23:00,1.1,0.7,97,27,13,24.1,99.41,,,NA,8.308
23-11-2023 00:00,11,23,00:00,1,-1.1,86,31,18,24.1,99.51,,,NA,8.562
23-11-2023 01:00,11,23,01:00,0.4,-0.5,94,27,12,24.1,99.48,,,Cloudy,8.159
23-11-2023 02:00,11,23,02:00,0.3,-0.9,92,27,14,24.1,99.54,,,NA,8.331
23-11-2023 03:00,11,23,03:00,-0.6,-1.3,95,26,10,24.1,99.54,,-4,NA,8.303
23-11-2023 04:00,11,23,04:00,-0.5,-0.9,97,24,10,24.1,99.52,,-4,Cloudy,8.188
23-11-2023 05:00,11,23,05:00,-0.4,-0.8,97,23,10,24.1,99.54,,-4,NA,8.229
23-11-2023 06:00,11,23,06:00,-0.3,-0.8,96,23,3,24.1,99.55,,-1,NA,14.57
23-11-2023 07:00,11,23,07:00,0,-1,93,23,6,24.1,99.62,,-2,Cloudy,14.714
23-11-2023 08:00,11,23,08:00,0,-0.6,95,17,9,24.1,99.59,,-3,NA,15.38
23-11-2023 09:00,11,23,09:00,0.5,-0.4,94,19,9,24.1,99.59,,,NA,14.603
23-11-2023 10:00,11,23,10:00,1.4,0.2,91,20,11,24.1,99.57,,,Cloudy,13.964
23-11-2023 11:00,11,23,11:00,1.8,0.4,91,19,10,24.1,99.51,,,NA,15.216
23-11-2023 12:00,11,23,12:00,2.4,0.8,89,19,7,24.1,99.46,,,NA,14.759
23-11-2023 13:00,11,23,13:00,3.6,1.1,84,22,14,24.1,99.39,,,Mostly Cloudy,14.694
23-11-2023 14:00,11,23,14:00,3.2,2.1,92,21,9,16.1,99.42,,,Rain Showers,14.091
23-11-2023 15:00,11,23,15:00,3.3,2.8,96,21,14,16.1,99.45,,,Rain Showers,13.179
23-11-2023 16:00,11,23,16:00,3.7,2.3,91,24,15,16.1,99.48,,,Cloudy,12.531
23-11-2023 17:00,11,23,17:00,3.8,2.5,91,24,13,16.1,99.54,,,NA,12.686
23-11-2023 18:00,11,23,18:00,3.8,2.2,89,26,18,24.1,99.63,,,NA,12.197
23-11-2023 19:00,11,23,19:00,3.2,1.4,88,26,16,24.1,99.69,,,Mostly Cloudy,11.603
23-11-2023 20:00,11,23,20:00,2.6,0,83,27,20,24.1,99.78,,,NA,11.665
23-11-2023 21:00,11,23,21:00,2.2,-0.4,83,28,19,24.1,99.89,,,NA,9.423
23-11-2023 22:00,11,23,22:00,1.2,-0.7,87,27,20,24.1,99.98,,,Mostly Cloudy,8.579
23-11-2023 23:00,11,23,23:00,0.6,-1.7,85,29,27,24.1,100.1,,,NA,8.594
24-11-2023 00:00,11,24,00:00,-0.6,-5,72,31,42,24.1,100.21,,-8,NA,8.468
24-11-2023 01:00,11,24,01:00,-2.9,-8.4,66,31,39,24.1,100.31,,-11,Mainly Clear,8.617
24-11-2023 02:00,11,24,02:00,-4,-8.4,71,31,29,24.1,100.43,,-12,NA,8.244
24-11-2023 03:00,11,24,03:00,-5.7,-10.7,68,34,18,24.1,100.55,,-12,NA,8.298
24-11-2023 04:00,11,24,04:00,-6.6,-12.5,63,34,20,24.1,100.63,,-14,Mostly Cloudy,8.239
24-11-2023 05:00,11,24,05:00,-7.3,-12.2,68,31,18,24.1,100.73,,-14,NA,8.235
24-11-2023 06:00,11,24,06:00,-8.1,-12.1,73,31,13,24.1,100.77,,-14,NA,16.108
24-11-2023 07:00,11,24,07:00,-7.8,-14.6,59,30,27,24.1,100.84,,-16,Clear,15.853
24-11-2023 08:00,11,24,08:00,-8,-14.8,59,28,20,24.1,100.91,,-15,NA,15
24-11-2023 09:00,11,24,09:00,-7.2,-14.2,58,30,21,24.1,100.98,,-15,NA,16.017
24-11-2023 10:00,11,24,10:00,-7.2,-14,59,32,23,24.1,101.04,,-15,Clear,14.078
24-11-2023 11:00,11,24,11:00,-7.1,-16.2,49,28,25,24.1,101,,-15,NA,14.216
24-11-2023 12:00,11,24,12:00,-5.5,-15.1,47,27,18,24.1,100.94,,-12,NA,13.998
24-11-2023 13:00,11,24,13:00,-5.4,-15.8,44,28,22,24.1,100.9,,-12,Mainly Clear,14.026
24-11-2023 14:00,11,24,14:00,-4.5,-16.1,40,25,24,24.1,100.86,,-12,NA,13.018
24-11-2023 15:00,11,24,15:00,-4.1,-16,39,28,20,24.1,100.85,,-10,NA,11.991
24-11-2023 16:00,11,24,16:00,-4.5,-16.1,40,27,18,24.1,100.86,,-11,Clear,12.719
24-11-2023 17:00,11,24,17:00,-6,-16.6,43,28,12,24.1,100.91,,-11,NA,11.837
24-11-2023 18:00,11,24,18:00,-6.2,-16.2,46,27,14,24.1,100.99,,-12,NA,11.938
24-11-2023 19:00,11,24,19:00,-7,-15.4,51,25,10,24.1,101.04,,-12,Clear,11.367
24-11-2023 20:00,11,24,20:00,-6.7,-15,52,28,14,24.1,101.11,,-12,NA,11.184
24-11-2023 21:00,11,24,21:00,-6.3,-15.5,49,30,19,24.1,101.18,,-13,NA,9.584
24-11-2023 22:00,11,24,22:00,-7.1,-15.7,51,30,17,24.1,101.21,,-14,Clear,9.609
24-11-2023 23:00,11,24,23:00,-8,-15.4,56,23,6,24.1,101.25,,-11,NA,10.384
25-11-2023 00:00,11,25,00:00,-9.7,-15.9,61,19,6,24.1,101.27,,-13,NA,9.594
25-11-2023 01:00,11,25,01:00,-9.7,-15,65,19,10,24.1,101.29,,-15,Clear,9.132
25-11-2023 02:00,11,25,02:00,-9.2,-15.2,62,19,10,24.1,101.3,,-14,NA,9.23
25-11-2023 03:00,11,25,03:00,-9.9,-14.2,71,21,9,24.1,101.3,,-15,NA,9.233
25-11-2023 04:00,11,25,04:00,-9.6,-12.7,78,22,11,24.1,101.25,,-15,Clear,9.078
25-11-2023 05:00,11,25,05:00,-9.7,-12.2,82,23,10,24.1,101.25,,-15,NA,9.45
25-11-2023 06:00,11,25,06:00,-9.7,-11.8,85,22,8,24.1,101.25,,-14,NA,9.467
25-11-2023 07:00,11,25,07:00,-9.8,-11.5,87,19,10,24.1,101.25,,-15,Mainly Clear,9.371
25-11-2023 08:00,11,25,08:00,-7.5,-9.6,85,19,8,24.1,101.23,,-12,NA,9.075
25-11-2023 09:00,11,25,09:00,-4,-6.7,81,23,12,24.1,101.22,,-9,NA,9.325
25-11-2023 10:00,11,25,10:00,-1.6,-5.5,75,22,17,24.1,101.23,,-7,Mostly Cloudy,9.271
25-11-2023 11:00,11,25,11:00,1.1,-4.3,67,21,23,24.1,101.16,,,NA,9.228
25-11-2023 12:00,11,25,12:00,2.8,-4.5,59,24,28,24.1,101.07,,,NA,9.405
25-11-2023 13:00,11,25,13:00,3.2,-4.7,56,23,25,24.1,101.02,,,Mostly Cloudy,9.151
25-11-2023 14:00,11,25,14:00,2.8,-4.4,59,22,30,24.1,100.93,,,NA,9.272
25-11-2023 15:00,11,25,15:00,2.5,-4.4,60,22,24,24.1,100.92,,,NA,9.324
25-11-2023 16:00,11,25,16:00,1.9,-4.3,64,22,20,24.1,100.91,,,Mostly Cloudy,9.398
25-11-2023 17:00,11,25,17:00,1.3,-4.5,66,21,18,24.1,100.88,,,NA,9.17
25-11-2023 18:00,11,25,18:00,0.9,-4.8,66,22,18,24.1,100.89,,,NA,9.249
25-11-2023 19:00,11,25,19:00,-0.1,-4.9,70,21,19,24.1,100.89,,-5,Mostly Cloudy,9.434
25-11-2023 20:00,11,25,20:00,-0.8,-4.8,75,21,16,24.1,100.91,,-6,NA,9.217
25-11-2023 21:00,11,25,21:00,-1.2,-4.4,79,20,14,24.1,100.92,,-6,NA,9.108
25-11-2023 22:00,11,25,22:00,-1.6,-4.3,82,21,12,24.1,100.91,,-6,Mostly Cloudy,9.414
25-11-2023 23:00,11,25,23:00,-1.5,-4.2,82,21,9,24.1,100.88,,-5,NA,9.285
26-11-2023 00:00,11,26,00:00,-1.5,-4.1,83,20,8,24.1,100.88,,-5,NA,9.153
26-11-2023 01:00,11,26,01:00,-1.7,-3.9,85,19,10,24.1,100.85,,-5,Mostly Cloudy,9.064
26-11-2023 02:00,11,26,02:00,-1.3,-3.7,84,21,11,24.1,100.84,,-5,NA,9.036
26-11-2023 03:00,11,26,03:00,-2.5,-4.1,89,18,8,24.1,100.83,,-6,NA,9.05
26-11-2023 04:00,11,26,04:00,-3.1,-4.1,93,16,9,24.1,100.78,,-7,Mainly Clear,9.193
26-11-2023 05:00,11,26,05:00,-2.2,-3.3,93,15,10,24.1,100.76,,-6,NA,9.052
26-11-2023 06:00,11,26,06:00,-2.1,-3.6,89,13,9,24.1,100.72,,-6,NA,8.936
26-11-2023 07:00,11,26,07:00,-1.7,-3.8,86,14,12,19.3,100.7,,-6,Mostly Cloudy,9.113
26-11-2023 08:00,11,26,08:00,-1.2,-3.5,85,12,9,24.1,100.68,,-4,NA,9.167
26-11-2023 09:00,11,26,09:00,-0.3,-3,82,11,7,24.1,100.65,,-3,NA,9.174
26-11-2023 10:00,11,26,10:00,2.2,-3.8,65,14,14,24.1,100.56,,,Mostly Cloudy,9.062
26-11-2023 11:00,11,26,11:00,3.2,-3.9,59,13,14,24.1,100.44,,,NA,8.912
26-11-2023 12:00,11,26,12:00,4.6,-4.3,53,13,15,24.1,100.31,,,NA,9.25
26-11-2023 13:00,11,26,13:00,4.4,-5.3,49,14,17,24.1,100.22,,,Cloudy,8.877
26-11-2023 14:00,11,26,14:00,4.1,-5.9,48,13,19,24.1,100.13,,,NA,9.571
26-11-2023 15:00,11,26,15:00,3.8,-6,49,12,15,24.1,100,,,NA,9.314
26-11-2023 16:00,11,26,16:00,3.1,-5.5,53,10,13,24.1,99.85,,,Mostly Cloudy,9.144
26-11-2023 17:00,11,26,17:00,2.3,-5.6,56,8,9,24.1,99.76,,,NA,8.9
26-11-2023 18:00,11,26,18:00,2.7,-5,57,9,17,24.1,99.65,,,NA,9.054
26-11-2023 19:00,11,26,19:00,1.8,-3.3,69,9,18,24.1,99.52,,,Cloudy,9.321
26-11-2023 20:00,11,26,20:00,1.6,-2.9,72,7,13,24.1,99.42,,,NA,9.16
26-11-2023 21:00,11,26,21:00,1.9,-3,70,11,15,12.9,99.32,,,"Rain,Snow",9.325
26-11-2023 22:00,11,26,22:00,1.4,-1.9,79,9,13,12.9,99.18,,,Cloudy,9.168
26-11-2023 23:00,11,26,23:00,1.3,-1.1,84,9,12,12.9,99.06,,,Rain,9.253
27-11-2023 00:00,11,27,00:00,1.1,0.4,95,8,12,12.9,98.95,,,Rain,9.155
27-11-2023 01:00,11,27,01:00,1.3,1.1,99,10,13,12.9,98.82,,,Rain,9.092
27-11-2023 02:00,11,27,02:00,2.6,2.5,99,13,9,12.9,98.75,,,Drizzle,9.283
27-11-2023 03:00,11,27,03:00,3.7,3.6,99,17,13,12.9,98.66,,,NA,9.069
27-11-2023 04:00,11,27,04:00,4.1,3.8,98,19,15,16.1,98.61,,,Cloudy,9.109
27-11-2023 05:00,11,27,05:00,4.2,3.8,97,20,16,16.1,98.57,,,NA,9.02
27-11-2023 06:00,11,27,06:00,4,3.6,97,21,15,12.9,98.55,,,NA,9.186
27-11-2023 07:00,11,27,07:00,3.5,2.1,91,24,19,24.1,98.62,,,Cloudy,12.735
27-11-2023 08:00,11,27,08:00,3,1.2,88,23,22,24.1,98.68,,,NA,15.002
27-11-2023 09:00,11,27,09:00,2.7,1.1,89,23,29,24.1,98.72,,,Rain,15.799
27-11-2023 10:00,11,27,10:00,2.8,0.4,84,24,26,24.1,98.76,,,Cloudy,14.737
27-11-2023 11:00,11,27,11:00,3.2,-0.3,78,24,31,24.1,98.73,,,NA,15.186
27-11-2023 12:00,11,27,12:00,3.8,-1.2,69,24,34,24.1,98.73,,,NA,15.93
27-11-2023 13:00,11,27,13:00,4.4,-2.4,62,24,35,24.1,98.7,,,Mostly Cloudy,14.22
27-11-2023 14:00,11,27,14:00,4.4,-2.9,59,24,32,24.1,98.73,,,NA,14.488
27-11-2023 15:00,11,27,15:00,1.3,-3.2,72,25,29,24.1,98.82,,,NA,14.392
27-11-2023 16:00,11,27,16:00,1.3,-3.5,70,24,19,24.1,98.9,,,Mostly Cloudy,13.813
27-11-2023 17:00,11,27,17:00,1.3,-3.9,68,24,17,24.1,98.95,,,NA,11.804
27-11-2023 18:00,11,27,18:00,1,-4.1,69,24,30,24.1,99.03,,,NA,11.86
27-11-2023 19:00,11,27,19:00,0.1,-4,74,25,16,24.1,99.05,,,Cloudy,11.591
27-11-2023 20:00,11,27,20:00,-0.2,-4.6,72,25,16,24.1,99.02,,-5,NA,10.67
27-11-2023 21:00,11,27,21:00,-0.6,-4.2,76,25,10,24.1,98.99,,-4,NA,11.426
27-11-2023 22:00,11,27,22:00,-0.8,-5.5,70,25,18,24.1,99.01,,-6,Mostly Cloudy,9.475
27-11-2023 23:00,11,27,23:00,-1.9,-4.4,83,28,18,12.9,99.03,,-7,Snow Showers,9.618
28-11-2023 00:00,11,28,00:00,-2.5,-6,77,27,17,12.9,99.03,,-8,Snow Showers,9.534
28-11-2023 01:00,11,28,01:00,-2.3,-6.8,72,26,20,24.1,99.02,,-8,Cloudy,9.217
28-11-2023 02:00,11,28,02:00,-3,-8.3,67,26,16,24.1,99.05,,-8,NA,9.24
28-11-2023 03:00,11,28,03:00,-4.4,-7.9,77,24,11,24.1,99.04,,-9,NA,9.211
28-11-2023 04:00,11,28,04:00,-4.4,-8.7,72,25,18,24.1,99.01,,-10,Mainly Clear,9.522
28-11-2023 05:00,11,28,05:00,-4.9,-9.7,69,25,20,24.1,99.02,,-11,NA,9.121
28-11-2023 06:00,11,28,06:00,-4.8,-9.7,69,26,18,24.1,99.04,,-11,NA,15.938
28-11-2023 07:00,11,28,07:00,-5.8,-9.3,76,25,17,24.1,99.06,,-12,Mainly Clear,15.985
28-11-2023 08:00,11,28,08:00,-5.4,-9.9,70,28,18,24.1,99.08,,-12,NA,15.94
28-11-2023 09:00,11,28,09:00,-4.6,-10.6,63,28,29,24.1,99.11,,-12,NA,14.808
28-11-2023 10:00,11,28,10:00,-4,-10.5,61,27,25,24.1,99.18,,-11,Mainly Clear,14.709
28-11-2023 11:00,11,28,11:00,-4.6,-11.8,57,27,33,24.1,99.21,,-13,Snow,14.685
28-11-2023 12:00,11,28,12:00,-5.1,-11,63,28,24,24.1,99.23,,-12,NA,13.127
28-11-2023 13:00,11,28,13:00,-4.1,-12.7,52,27,33,24.1,99.28,,-12,Mostly Cloudy,12.765
28-11-2023 14:00,11,28,14:00,-5.2,-12.4,57,28,30,24.1,99.32,,-13,NA,9.95
28-11-2023 15:00,11,28,15:00,-5.9,-12.8,59,28,30,24.1,99.39,,-14,NA,10.036
28-11-2023 16:00,11,28,16:00,-5.3,-12.4,58,28,20,24.1,99.49,,-12,Mostly Cloudy,9.827
28-11-2023 17:00,11,28,17:00,-5.3,-12.3,58,29,31,24.1,99.58,,-14,NA,8.609
28-11-2023 18:00,11,28,18:00,-6,-12.2,62,28,21,24.1,99.69,,-13,NA,8.61
28-11-2023 19:00,11,28,19:00,-6,-11.7,64,27,22,24.1,99.72,,-13,Mostly Cloudy,8.984
28-11-2023 20:00,11,28,20:00,-5.4,-11.6,62,28,26,24.1,99.79,,-13,NA,7.591
28-11-2023 21:00,11,28,21:00,-5.8,-11.9,62,28,24,24.1,99.83,,-13,NA,6.542
28-11-2023 22:00,11,28,22:00,-6.1,-12.5,61,29,26,24.1,99.88,,-14,Mainly Clear,6.921
28-11-2023 23:00,11,28,23:00,-6.7,-12.4,64,29,20,24.1,99.91,,-14,NA,6.233
29-11-2023 00:00,11,29,00:00,-8.1,-12.7,70,26,16,24.1,99.96,,-15,NA,6.225
29-11-2023 01:00,11,29,01:00,-8.8,-12.8,73,24,13,24.1,99.97,,-15,Mainly Clear,5.451
29-11-2023 02:00,11,29,02:00,-8.2,-12,75,24,13,24.1,99.99,,-14,NA,5.297
29-11-2023 03:00,11,29,03:00,-7.2,-11.6,71,25,17,24.1,99.97,,-14,NA,5.463
29-11-2023 04:00,11,29,04:00,-7.1,-11.7,70,23,9,24.1,99.93,,-11,Mostly Cloudy,5.372
29-11-2023 05:00,11,29,05:00,-6.8,-11.2,71,24,10,24.1,99.95,,-11,NA,5.403
29-11-2023 06:00,11,29,06:00,-6.6,-10.6,73,22,9,24.1,99.93,,-11,NA,5.507
29-11-2023 07:00,11,29,07:00,-6.7,-9.9,78,19,6,24.1,99.96,,-10,Mostly Cloudy,14.086
